Index,Value,Time,Iterations
769,440063,2.300017513334751e-06,11
770,230945,4.600035026669502e-06,13
771,929097,3.5999109968543053e-06,12
772,672346,1.400010660290718e-06,10
773,115746,1.500011421740055e-06,10
774,199177,2.300017513334751e-06,11
775,785039,1.800013706088066e-06,10
776,796761,1.400010660290718e-06,10
777,966467,1.500011421740055e-06,10
778,757266,2.900022082030773e-06,11
779,345008,1.700012944638729e-06,10
780,942329,1.700012944638729e-06,10
781,588104,5.300040356814861e-06,13
782,45071,4.599918611347675e-06,12
783,919256,2.100015990436077e-06,10
784,682714,1.600012183189392e-06,10
785,44295,1.700012944638729e-06,10
786,982203,1.800013706088066e-06,10
787,708793,2.800021320581436e-06,11
788,810243,3.00002284348011e-06,10
789,802140,2.499902620911598e-06,11
790,504089,1.600012183189392e-06,10
791,440279,1.500011421740055e-06,10
792,831562,2.400018274784088e-06,11
793,508565,1.4998950064182281e-06,10
794,59290,2.300017513334751e-06,11
795,9208,1.9000144675374031e-06,10
796,258368,1.500011421740055e-06,10
797,485856,2.6999041438102722e-06,11
798,432384,2.600019797682762e-06,11
799,855160,1.600012183189392e-06,10
800,639177,3.500026650726795e-06,12
801,744499,2.600019797682762e-06,11
802,16341,1.700012944638729e-06,10
803,739534,1.600012183189392e-06,10
804,942676,7.79994297772646e-06,14
805,558105,1.400010660290718e-06,10
806,413788,1.400010660290718e-06,10
807,889120,2.599903382360935e-06,11
808,455629,1.500011421740055e-06,10
809,863667,1.300009898841381e-06,10
810,175631,1.700012944638729e-06,10
811,752654,2.200016751885414e-06,11
812,220192,2.400018274784088e-06,11
813,678664,1.500011421740055e-06,10
814,537997,5.399924702942371e-06,13
815,384619,1.300009898841381e-06,10
816,345916,2.200016751885414e-06,11
817,637305,1.300009898841381e-06,10
818,143604,2.299901098012924e-06,11
819,651592,2.400018274784088e-06,11
820,74018,1.500011421740055e-06,10
821,231124,2.700020559132099e-06,10
822,657502,1.500011421740055e-06,10
823,30823,1.500011421740055e-06,10
824,8825,2.500019036233425e-06,11
825,203576,1.600012183189392e-06,10
826,525701,3.300025127828121e-06,12
827,422693,1.500011421740055e-06,10
828,607970,2.400018274784088e-06,11
829,581631,1.400010660290718e-06,10
830,655285,2.300017513334751e-06,11
831,188707,2.400018274784088e-06,11
832,679710,2.400018274784088e-06,11
833,992864,1.7998972907662392e-06,10
834,813656,1.700012944638729e-06,10
835,969867,1.500011421740055e-06,10
836,720882,2.400018274784088e-06,11
837,321737,1.700012944638729e-06,10
838,435379,1.600012183189392e-06,10
839,885458,1.700012944638729e-06,10
840,584708,1.500011421740055e-06,10
841,845332,1.600012183189392e-06,10
842,747529,2.800021320581436e-06,11
843,632930,2.500019036233425e-06,11
844,971701,1.500011421740055e-06,10
845,185847,1.600012183189392e-06,10
846,953253,2.300017513334751e-06,11
847,818671,2.600019797682762e-06,11
848,909733,1.600012183189392e-06,10
849,5675,1.4998950064182281e-06,10
850,607447,1.300009898841381e-06,10
851,485608,2.200016751885414e-06,10
852,487914,4.599918611347675e-06,13
853,253358,2.300017513334751e-06,11
854,768,2.600019797682762e-06,11
855,558449,2.500019036233425e-06,11
856,525437,1.700012944638729e-06,10
857,924162,2.400018274784088e-06,11
858,582096,2.400018274784088e-06,11
859,969431,1.400010660290718e-06,10
860,18715,2.500019036233425e-06,11
861,933901,1.400010660290718e-06,10
862,262978,1.700012944638729e-06,10
863,827250,1.700012944638729e-06,10
864,504747,3.200024366378784e-06,12
865,239340,1.400010660290718e-06,10
866,901231,3.200024366378784e-06,12
867,4376,1.2998934835195541e-06,10
868,462710,1.500011421740055e-06,10
869,891891,1.500011421740055e-06,10
870,574496,1.400010660290718e-06,10
871,635196,1.500011421740055e-06,10
872,235870,2.500019036233425e-06,11
873,405942,1.600012183189392e-06,10
874,413844,6.3999323174357414e-06,12
875,368332,1.700012944638729e-06,10
876,371354,2.00001522898674e-06,11
877,958822,1.500011421740055e-06,10
878,471239,1.500011421740055e-06,10
879,799472,1.700012944638729e-06,10
880,294310,1.400010660290718e-06,10
881,395238,1.400010660290718e-06,10
882,20612,1.500011421740055e-06,10
883,925534,1.5998957678675652e-06,10
884,629007,1.400010660290718e-06,10
885,27206,1.400010660290718e-06,10
886,562715,1.300009898841381e-06,10
887,478200,1.600012183189392e-06,10
888,760520,1.500011421740055e-06,10
889,572588,2.500019036233425e-06,11
890,780223,9.09995287656784e-06,17
891,282520,2.700020559132099e-06,11
892,759548,1.500011421740055e-06,10
893,696351,1.500011421740055e-06,10
894,216110,1.500011421740055e-06,10
895,378780,2.300017513334751e-06,11
896,8587,1.600012183189392e-06,10
897,413332,1.300009898841381e-06,10
898,786651,2.900022082030773e-06,11
899,86724,5.400041118264198e-06,13
900,263542,2.500019036233425e-06,11
901,48459,7.100054062902927e-06,15
902,496776,1.700012944638729e-06,10
903,201185,5.899928510189056e-06,13
904,711148,3.8000289350748062e-06,12
905,772676,2.600019797682762e-06,11
906,152677,4.700035788118839e-06,11
907,452793,2.500019036233425e-06,11
908,89257,2.400018274784088e-06,11
909,335766,1.300009898841381e-06,10
910,687923,1.400010660290718e-06,10
911,760365,2.200016751885414e-06,11
912,798038,3.900029696524143e-06,12
913,971274,7.4999406933784485e-06,12
914,999551,1.300009898841381e-06,10
915,616771,1.600012183189392e-06,10
916,302730,1.400010660290718e-06,10
917,655383,1.4998950064182281e-06,10
918,778917,1.300009898841381e-06,10
919,224784,1.600012183189392e-06,10
920,876531,1.700012944638729e-06,10
921,758758,1.600012183189392e-06,10
922,642611,1.600012183189392e-06,10
923,705458,1.700012944638729e-06,10
924,431799,1.500011421740055e-06,10
925,75699,1.300009898841381e-06,10
926,985712,2.499902620911598e-06,11
927,732416,1.400010660290718e-06,10
928,339463,1.600012183189392e-06,10
929,205234,1.600012183189392e-06,10
930,809969,2.399901859462261e-06,11
931,103192,1.400010660290718e-06,10
932,824787,4.700035788118839e-06,13
933,312158,1.400010660290718e-06,10
934,851370,1.600012183189392e-06,10
935,871446,1.400010660290718e-06,10
936,177656,4.00003045797348e-06,12
937,243496,2.199900336563587e-06,11
938,795240,2.800021320581436e-06,11
939,995392,1.500011421740055e-06,10
940,853394,2.200016751885414e-06,11
941,766180,1.500011421740055e-06,10
942,791598,1.500011421740055e-06,10
943,701031,1.500011421740055e-06,10
944,398842,2.200016751885414e-06,11
945,982108,2.6999041438102722e-06,11
946,738863,3.300025127828121e-06,12
947,758716,4.500034265220165e-06,13
948,474172,2.700020559132099e-06,11
949,731292,2.500019036233425e-06,11
950,742748,1.400010660290718e-06,10
951,235970,1.400010660290718e-06,10
952,458745,1.400010660290718e-06,10
953,426327,1.400010660290718e-06,10
954,871144,3.200024366378784e-06,11
955,245075,1.9000144675374031e-06,10
956,773004,1.400010660290718e-06,10
957,383722,2.100015990436077e-06,11
958,983499,5.00003807246685e-06,13
959,475423,1.400010660290718e-06,10
960,17303,1.400010660290718e-06,10
961,780441,1.300009898841381e-06,10
962,632348,4.500034265220165e-06,13
963,774220,1.600012183189392e-06,10
964,487354,1.400010660290718e-06,10
965,524334,1.500011421740055e-06,10
966,609022,1.600012183189392e-06,10
967,381893,1.2998934835195541e-06,10
968,84381,1.500011421740055e-06,10
969,846917,1.400010660290718e-06,10
970,83382,2.300017513334751e-06,11
971,311233,1.500011421740055e-06,10
972,54649,2.500019036233425e-06,11
973,42584,2.700020559132099e-06,11
974,668716,1.600012183189392e-06,10
975,605965,2.599903382360935e-06,11
976,883614,2.800021320581436e-06,11
977,345220,3.600027412176132e-06,12
978,674478,2.7999049052596092e-06,11
979,858147,1.500011421740055e-06,10
980,987948,1.500011421740055e-06,10
981,677396,1.500011421740055e-06,10
982,851852,1.400010660290718e-06,10
983,724256,9.70007386058569e-06,15
984,576077,1.500011421740055e-06,10
985,5151,3.900029696524143e-06,12
986,181478,1.500011421740055e-06,10
987,291319,1.600012183189392e-06,10
988,447257,1.3998942449688911e-06,10
989,869197,1.500011421740055e-06,10
990,907383,1.700012944638729e-06,10
991,175284,1.600012183189392e-06,10
992,168489,2.700020559132099e-06,11
993,355774,3.900029696524143e-06,12
994,190890,1.700012944638729e-06,10
995,641422,3.700028173625469e-06,12
996,445835,1.600012183189392e-06,10
997,387750,3.400025889277458e-06,12
998,448397,5.09992241859436e-06,13
999,601369,2.200016751885414e-06,11
1000,981416,1.400010660290718e-06,10
1001,258572,3.600027412176132e-06,12
1002,447924,1.4998950064182281e-06,10
1003,703003,1.500011421740055e-06,10
1004,440359,3.500026650726795e-06,12
1005,45229,1.600012183189392e-06,10
1006,203718,1.4998950064182281e-06,10
1007,930624,1.500011421740055e-06,10
1008,763123,1.400010660290718e-06,10
1009,555928,3.8000289350748062e-06,12
1010,969925,1.3998942449688911e-06,10
1011,228305,6.00004568696022e-06,12
1012,556466,1.500011421740055e-06,10
1013,174545,2.299901098012924e-06,11
1014,849994,1.400010660290718e-06,10
1015,976006,1.700012944638729e-06,10
1016,541088,1.500011421740055e-06,10
1017,894758,3.3999094739556313e-06,12
1018,458766,6.700051017105579e-06,14
1019,539555,1.700012944638729e-06,10
1020,925906,9.900075383484364e-06,13
1021,609561,4.199915565550327e-06,12
1022,700539,2.500019036233425e-06,11
1023,32320,1.600012183189392e-06,10
1024,887618,1.500011421740055e-06,10
1025,211810,2.100015990436077e-06,10
1026,157544,2.400018274784088e-06,10
1027,816482,1.500011421740055e-06,10
1028,841417,1.500011421740055e-06,10
1029,520496,7.70005863159895e-06,15
1030,191282,9.09995287656784e-06,12
1031,617091,7.2999391704797745e-06,12
1032,995163,2.700020559132099e-06,11
1033,805062,1.700012944638729e-06,10
1034,879133,1.500011421740055e-06,10
1035,667624,2.400018274784088e-06,11
1036,961689,1.500011421740055e-06,10
1037,893451,3.1999079510569572e-06,10
1038,779443,2.300017513334751e-06,11
1039,681877,1.400010660290718e-06,10
1040,19706,3.7999125197529793e-06,12
1041,680603,4.700035788118839e-06,12
1042,479148,3.400025889277458e-06,12
1043,119900,4.09991480410099e-06,11
1044,602216,1.400010660290718e-06,10
1045,593724,5.600042641162872e-06,14
1046,868152,1.500011421740055e-06,10
1047,459352,1.300009898841381e-06,10
1048,520630,1.600012183189392e-06,10
1049,104420,5.299923941493034e-06,12
1050,937600,2.400018274784088e-06,11
1051,879510,2.500019036233425e-06,11
1052,768741,3.5999109968543053e-06,12
1053,608762,1.400010660290718e-06,10
1054,655450,3.200024366378784e-06,12
1055,700032,3.2999087125062943e-06,12
1056,308255,5.500041879713535e-06,13
1057,737440,2.200016751885414e-06,10
1058,85089,2.400018274784088e-06,10
1059,638068,1.700012944638729e-06,10
1060,767978,1.600012183189392e-06,10
1061,564147,1.300009898841381e-06,10
1062,667284,1.400010660290718e-06,10
1063,636056,2.500019036233425e-06,11
1064,524901,2.800021320581436e-06,11
1065,535787,2.499902620911598e-06,11
1066,665871,1.600012183189392e-06,10
1067,161513,2.300017513334751e-06,11
1068,415968,2.400018274784088e-06,11
1069,396230,1.3998942449688911e-06,10
1070,839909,3.900029696524143e-06,12
1071,630966,1.500011421740055e-06,10
1072,470041,1.400010660290718e-06,10
1073,722917,1.2998934835195541e-06,10
1074,290966,3.500026650726795e-06,12
1075,392386,1.700012944638729e-06,10
1076,898237,1.600012183189392e-06,10
1077,259297,1.4998950064182281e-06,10
1078,990133,1.400010660290718e-06,10
1079,549124,4.500034265220165e-06,13
1080,981032,2.399901859462261e-06,10
1081,126780,3.500026650726795e-06,12
1082,833588,1.500011421740055e-06,10
1083,683139,4.999921657145023e-06,13
1084,988968,2.600019797682762e-06,11
1085,599799,1.500011421740055e-06,10
1086,675485,1.300009898841381e-06,10
1087,50217,1.400010660290718e-06,10
1088,977078,2.600019797682762e-06,11
1089,257208,1.700012944638729e-06,10
1090,11167,1.700012944638729e-06,10
1091,882035,1.4998950064182281e-06,10
1092,289153,1.400010660290718e-06,10
1093,720498,1.400010660290718e-06,10
1094,978993,1.500011421740055e-06,10
1095,503127,2.599903382360935e-06,11
1096,360951,1.700012944638729e-06,10
1097,807703,1.500011421740055e-06,10
1098,36425,1.400010660290718e-06,10
1099,648121,1.600012183189392e-06,10
1100,952661,1.500011421740055e-06,10
1101,824055,1.300009898841381e-06,10
1102,189918,1.500011421740055e-06,10
1103,812762,1.400010660290718e-06,10
1104,247576,1.600012183189392e-06,10
1105,620880,1.700012944638729e-06,10
1106,374590,1.500011421740055e-06,10
1107,725911,5.800044164061546e-06,14
1108,62951,1.500011421740055e-06,10
1109,358706,3.100023604929447e-06,11
1110,570719,1.600012183189392e-06,10
1111,343443,5.09992241859436e-06,13
1112,878394,1.600012183189392e-06,10
1113,67509,1.500011421740055e-06,10
1114,264607,1.600012183189392e-06,10
1115,500336,1.400010660290718e-06,10
1116,197254,1.500011421740055e-06,10
1117,518337,1.300009898841381e-06,10
1118,422233,6.6999346017837524e-06,14
1119,192942,1.800013706088066e-06,10
1120,646083,2.600019797682762e-06,11
1121,497752,2.300017513334751e-06,11
1122,12443,2.300017513334751e-06,11
1123,721773,2.500019036233425e-06,11
1124,528425,2.399901859462261e-06,11
1125,36883,2.500019036233425e-06,11
1126,594553,1.500011421740055e-06,10
1127,90399,4.899920895695686e-06,13
1128,201242,1.500011421740055e-06,10
1129,984621,1.400010660290718e-06,10
1130,773662,4.699919372797012e-06,13
1131,854030,1.600012183189392e-06,10
1132,550156,1.700012944638729e-06,10
1133,102867,2.600019797682762e-06,11
1134,201962,2.399901859462261e-06,11
1135,254304,2.400018274784088e-06,11
1136,352234,1.300009898841381e-06,10
1137,706740,5.999929271638393e-06,14
1138,317723,1.600012183189392e-06,10
1139,564585,2.700020559132099e-06,11
1140,196038,1.500011421740055e-06,10
1141,882246,6.5999338403344154e-06,14
1142,80387,2.300017513334751e-06,11
1143,402758,1.600012183189392e-06,10
1144,621053,2.400018274784088e-06,11
1145,775063,1.500011421740055e-06,10
1146,25770,2.500019036233425e-06,11
1147,871558,1.400010660290718e-06,10
1148,582692,1.500011421740055e-06,10
1149,796075,1.600012183189392e-06,10
1150,110094,2.200016751885414e-06,11
1151,748984,1.700012944638729e-06,10
1152,79622,1.4998950064182281e-06,10
1153,129471,2.300017513334751e-06,11
1154,614078,1.600012183189392e-06,10
1155,120423,1.600012183189392e-06,10
1156,297048,1.4998950064182281e-06,10
1157,370974,1.400010660290718e-06,10
1158,56602,1.400010660290718e-06,10
1159,250616,1.500011421740055e-06,10
1160,489023,1.400010660290718e-06,10
1161,779678,1.3998942449688911e-06,10
1162,161365,1.600012183189392e-06,10
1163,695958,1.500011421740055e-06,10
1164,912635,3.600027412176132e-06,12
1165,161563,1.3998942449688911e-06,10
1166,830593,1.400010660290718e-06,10
1167,730548,1.600012183189392e-06,10
1168,387745,1.700012944638729e-06,10
1169,9038,5.899928510189056e-06,14
1170,664948,6.200047209858894e-06,13
1171,504461,1.5998957678675652e-06,10
1172,751577,1.500011421740055e-06,10
1173,384075,1.500011421740055e-06,10
1174,110499,1.400010660290718e-06,10
1175,355183,1.700012944638729e-06,10
1176,177547,1.600012183189392e-06,10
1177,345790,1.700012944638729e-06,10
1178,846031,3.700028173625469e-06,12
1179,179100,1.6998965293169022e-06,10
1180,168476,1.400010660290718e-06,10
1181,907186,2.700020559132099e-06,11
1182,254560,1.600012183189392e-06,10
1183,402770,3.5999109968543053e-06,12
1184,243647,4.00003045797348e-06,12
1185,68264,4.100031219422817e-06,12
1186,594777,2.200016751885414e-06,11
1187,251108,2.400018274784088e-06,11
1188,805097,2.700020559132099e-06,11
1189,252631,1.500011421740055e-06,10
1190,164670,1.600012183189392e-06,10
1191,505922,3.600027412176132e-06,12
1192,271630,1.600012183189392e-06,10
1193,338142,2.599903382360935e-06,11
1194,660642,1.500011421740055e-06,10
1195,229735,2.200016751885414e-06,11
1196,972257,2.300017513334751e-06,11
1197,907060,1.3998942449688911e-06,10
1198,36708,1.500011421740055e-06,10
1199,72989,2.600019797682762e-06,11
1200,694334,1.500011421740055e-06,10
1201,899309,2.399901859462261e-06,11
1202,618471,1.700012944638729e-06,10
1203,113089,6.500049494206905e-06,14
1204,596754,1.4998950064182281e-06,10
1205,105046,1.500011421740055e-06,10
1206,504843,1.700012944638729e-06,10
1207,674830,6.299931555986404e-06,14
1208,163089,4.900037311017513e-06,13
1209,876475,2.700020559132099e-06,11
1210,706826,1.6998965293169022e-06,10
1211,216955,2.400018274784088e-06,11
1212,164446,1.600012183189392e-06,10
1213,876796,1.400010660290718e-06,10
1214,352501,2.399901859462261e-06,11
1215,303013,2.400018274784088e-06,11
1216,65497,6.00004568696022e-06,13
1217,136745,1.600012183189392e-06,10
1218,568699,3.900029696524143e-06,12
1219,517950,2.400018274784088e-06,11
1220,919473,1.4998950064182281e-06,10
1221,315972,2.300017513334751e-06,11
1222,211002,2.300017513334751e-06,11
1223,947322,1.500011421740055e-06,10
1224,550573,2.500019036233425e-06,11
1225,105992,1.700012944638729e-06,10
1226,472138,1.500011421740055e-06,10
1227,143235,1.600012183189392e-06,10
1228,696223,3.999914042651653e-06,12
1229,585581,2.400018274784088e-06,11
1230,474029,5.799927748739719e-06,13
1231,5611,1.500011421740055e-06,10
1232,977190,3.700028173625469e-06,12
1233,320614,1.700012944638729e-06,10
1234,313362,3.6999117583036423e-06,12
1235,139580,8.500064723193645e-06,16
1236,482957,1.600012183189392e-06,10
1237,181888,2.500019036233425e-06,11
1238,872076,3.600027412176132e-06,12
1239,631741,2.599903382360935e-06,11
1240,365577,2.300017513334751e-06,11
1241,783171,1.600012183189392e-06,10
1242,971523,1.500011421740055e-06,10
1243,290606,1.4998950064182281e-06,10
1244,222164,6.500049494206905e-06,14
1245,574848,3.400025889277458e-06,12
1246,242872,1.800013706088066e-06,10
1247,40323,1.500011421740055e-06,10
1248,873369,1.400010660290718e-06,10
1249,866099,3.7999125197529793e-06,12
1250,432375,6.00004568696022e-06,13
1251,224346,1.700012944638729e-06,10
1252,200385,1.400010660290718e-06,10
1253,413568,2.600019797682762e-06,11
1254,846083,1.500011421740055e-06,10
1255,60636,1.500011421740055e-06,10
1256,710772,1.4998950064182281e-06,10
1257,433683,2.400018274784088e-06,11
1258,472684,1.400010660290718e-06,10
1259,993943,4.100031219422817e-06,12
